topic,key,value
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.5840864182
robot_joint_control,theta_ref,-1.8270907402
robot_joint_control,err,0.7569956779
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2340246290
robot_joint_control,err_d,-2.2094363123
robot_joint_control,alpha_ref,-0.7351648808
robot_joint_control,torque,-2.1946765592
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-2614.7023433217
robot_joint_control,sim_time,6.0944445920
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.7374475002
robot_joint_control,theta_ref,1.8029208183
robot_joint_control,err,0.0654733181
robot_joint_control,omega,0.7724030614
robot_joint_control,omega_ref,-0.1703978479
robot_joint_control,err_d,-0.9428009093
robot_joint_control,alpha_ref,-0.5237851143
robot_joint_control,torque,-9.4631055787
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.5152515261
robot_joint_control,sim_time,6.0944445920
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.0131264925
robot_joint_control,theta_ref,-0.9351776242
robot_joint_control,err,0.0779488683
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4282251000
robot_joint_control,err_d,1.6661700606
robot_joint_control,alpha_ref,-0.2773675919
robot_joint_control,torque,18.3698306055
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1925.0784102867
robot_joint_control,sim_time,6.0944445920
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5791467428
robot_joint_control,theta_ref,-0.1158408448
robot_joint_control,err,-0.6949875876
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.4344163835
robot_joint_control,err_d,2.0090445578
robot_joint_control,alpha_ref,0.2902902365
robot_joint_control,torque,2.1413976713
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2302.6772021878
robot_joint_control,sim_time,6.0944445920
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.1977935880
robot_joint_control,err_d,-2.6412545294
robot_joint_control,alpha_ref,0.6083654165
robot_joint_control,torque,-24.5731695105
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-45624.1520526844
robot_joint_control,sim_time,6.0944445920
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7253210545
robot_joint_control,theta_ref,1.6505501270
robot_joint_control,err,-1.0747709274
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.1642238051
robot_joint_control,err_d,2.9567505270
robot_joint_control,alpha_ref,0.8022245169
robot_joint_control,torque,0.5774047841
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,3150.3970438827
robot_joint_control,sim_time,6.1000001477
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.5839648247
robot_joint_control,theta_ref,-1.8258019686
robot_joint_control,err,0.7581628561
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2299357802
robot_joint_control,err_d,-2.2135251611
robot_joint_control,alpha_ref,-0.7368133664
robot_joint_control,torque,-2.1982092796
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-2618.9111696380
robot_joint_control,sim_time,6.1000001477
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.7375547886
robot_joint_control,theta_ref,1.8019660711
robot_joint_control,err,0.0644112825
robot_joint_control,omega,0.7674259543
robot_joint_control,omega_ref,-0.1733043790
robot_joint_control,err_d,-0.9407303333
robot_joint_control,alpha_ref,-0.5225639343
robot_joint_control,torque,-9.4631079780
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.5153502830
robot_joint_control,sim_time,6.1000001477
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.0148980618
robot_joint_control,theta_ref,-0.9375609159
robot_joint_control,err,0.0773371458
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4297575653
robot_joint_control,err_d,1.6646375954
robot_joint_control,alpha_ref,-0.2743191421
robot_joint_control,torque,18.3423069115
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1922.1940467740
robot_joint_control,sim_time,6.1000001477
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5771558285
robot_joint_control,theta_ref,-0.1182497665
robot_joint_control,err,-0.6954055950
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.4327908754
robot_joint_control,err_d,2.0106700659
robot_joint_control,alpha_ref,0.2948930860
robot_joint_control,torque,2.1439558320
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2305.4280309375
robot_joint_control,sim_time,6.1000001477
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.1944079697
robot_joint_control,err_d,-2.6378689110
robot_joint_control,alpha_ref,0.6104470491
robot_joint_control,torque,-24.5460834427
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-45573.8622894824
robot_joint_control,sim_time,6.1000001477
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7276611328
robot_joint_control,theta_ref,1.6514748335
robot_joint_control,err,-1.0761862993
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.1686757207
robot_joint_control,err_d,2.9612024426
robot_joint_control,alpha_ref,0.8004575968
robot_joint_control,torque,0.5776354879
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,3151.6557941908
robot_joint_control,sim_time,6.1055557034
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.5838687420
robot_joint_control,theta_ref,-1.8245359659
robot_joint_control,err,0.7593327761
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2258378714
robot_joint_control,err_d,-2.2176230699
robot_joint_control,alpha_ref,-0.7384327650
robot_joint_control,torque,-2.2017459096
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-2623.1246536602
robot_joint_control,sim_time,6.1055557034
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.7376343012
robot_joint_control,theta_ref,1.8009952307
robot_joint_control,err,0.0633609295
robot_joint_control,omega,0.7624834180
robot_joint_control,omega_ref,-0.1762040704
robot_joint_control,err_d,-0.9386874884
robot_joint_control,alpha_ref,-0.5213221312
robot_joint_control,torque,-9.4631088033
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.5153842553
robot_joint_control,sim_time,6.1055557034
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.0166845322
robot_joint_control,theta_ref,-0.9399526715
robot_joint_control,err,0.0767318606
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4312730730
robot_joint_control,err_d,1.6631220877
robot_joint_control,alpha_ref,-0.2712598443
robot_joint_control,torque,18.3150799137
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1919.3407757366
robot_joint_control,sim_time,6.1055557034
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5751814842
robot_joint_control,theta_ref,-0.1206495836
robot_joint_control,err,-0.6958310679
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.4311398268
robot_joint_control,err_d,2.0123211145
robot_joint_control,alpha_ref,0.2994785607
robot_joint_control,torque,2.1465316642
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2308.1978621395
robot_joint_control,sim_time,6.1055557034
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.1910109073
robot_joint_control,err_d,-2.6344718486
robot_joint_control,alpha_ref,0.6124927402
robot_joint_control,torque,-24.5189058416
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-45523.4025794337
robot_joint_control,sim_time,6.1055557034
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7300229073
robot_joint_control,theta_ref,1.6524242163
robot_joint_control,err,-1.0775986910
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.1731176972
robot_joint_control,err_d,2.9656444192
robot_joint_control,alpha_ref,0.7986434698
robot_joint_control,torque,0.5778611762
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,3152.8871795811
robot_joint_control,sim_time,6.1111112591
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.5837981701
robot_joint_control,theta_ref,-1.8232927322
robot_joint_control,err,0.7605054379
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2217310369
robot_joint_control,err_d,-2.2217299044
robot_joint_control,alpha_ref,-0.7400230169
robot_joint_control,torque,-2.2052853761
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-2627.3415171125
robot_joint_control,sim_time,6.1111112591
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.7376862764
robot_joint_control,theta_ref,1.8000081778
robot_joint_control,err,0.0623219013
robot_joint_control,omega,0.7575750947
robot_joint_control,omega_ref,-0.1790968031
robot_joint_control,err_d,-0.9366718978
robot_joint_control,alpha_ref,-0.5200597048
robot_joint_control,torque,-9.4631124655
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.5155349955
robot_joint_control,sim_time,6.1111112591
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.0184856653
robot_joint_control,theta_ref,-0.9423528314
robot_joint_control,err,0.0761328340
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4327715337
robot_joint_control,err_d,1.6616236269
robot_joint_control,alpha_ref,-0.2681898177
robot_joint_control,torque,18.2881458559
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1916.5182035379
robot_joint_control,sim_time,6.1111112591
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5732237697
robot_joint_control,theta_ref,-0.1230401620
robot_joint_control,err,-0.6962639317
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.4294633865
robot_joint_control,err_d,2.0139975548
robot_joint_control,alpha_ref,0.3040463626
robot_joint_control,torque,2.1491258382
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2310.9874165509
robot_joint_control,sim_time,6.1111112591
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.1876025647
robot_joint_control,err_d,-2.6310635060
robot_joint_control,alpha_ref,0.6145023108
robot_joint_control,torque,-24.4916380184
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-45472.7753573662
robot_joint_control,sim_time,6.1111112591
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7324061394
robot_joint_control,theta_ref,1.6533983946
robot_joint_control,err,-1.0790077448
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.1775494516
robot_joint_control,err_d,2.9700761735
robot_joint_control,alpha_ref,0.7967822552
robot_joint_control,torque,0.5780885248
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,3154.1276237875
robot_joint_control,sim_time,6.1166668148
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.5837533474
robot_joint_control,theta_ref,-1.8220722675
robot_joint_control,err,0.7616810799
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2176154405
robot_joint_control,err_d,-2.2258455008
robot_joint_control,alpha_ref,-0.7415840626
robot_joint_control,torque,-2.2088204073
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-2631.5530964694
robot_joint_control,sim_time,6.1166668148
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.7377109528
robot_joint_control,theta_ref,1.7990052700
robot_joint_control,err,0.0612943172
robot_joint_control,omega,0.7527009845
robot_joint_control,omega_ref,-0.1819824725
robot_joint_control,err_d,-0.9346834570
robot_joint_control,alpha_ref,-0.5187767744
robot_joint_control,torque,-9.4631151527
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.5156456045
robot_joint_control,sim_time,6.1166668148
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.0203013420
robot_joint_control,theta_ref,-0.9447612166
robot_joint_control,err,0.0755401254
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4342529178
robot_joint_control,err_d,1.6601422429
robot_joint_control,alpha_ref,-0.2651092112
robot_joint_control,torque,18.2615064652
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1913.7265111718
robot_joint_control,sim_time,6.1166668148
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5712828040
robot_joint_control,theta_ref,-0.1254213452
robot_joint_control,err,-0.6967041492
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.4277615845
robot_joint_control,err_d,2.0156993568
robot_joint_control,alpha_ref,0.3085962236
robot_joint_control,torque,2.1517390467
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2313.7974389936
robot_joint_control,sim_time,6.1166668148
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.1841831654
robot_joint_control,err_d,-2.6276441067
robot_joint_control,alpha_ref,0.6164756417
robot_joint_control,torque,-24.4642817615
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-45421.9839433756
robot_joint_control,sim_time,6.1166668148
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7348103523
robot_joint_control,theta_ref,1.6543970108
robot_joint_control,err,-1.0804133415
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.1819707453
robot_joint_control,err_d,2.9744974673
robot_joint_control,alpha_ref,0.7948740125
robot_joint_control,torque,0.5783186066
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,3155.3829806645
robot_joint_control,sim_time,6.1222223705
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.5837340355
robot_joint_control,theta_ref,-1.8208746910
robot_joint_control,err,0.7628593445
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2134912610
